"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","아파트_단지_수","아파트_면적_66_제곱미터_미만_세대_수","아파트_면적_66_제곱미터_세대_수","아파트_면적_99_제곱미터_세대_수","아파트_면적_132_제곱미터_세대_수","아파트_면적_165_제곱미터_세대_수","아파트_가격_1_억_미만_세대_수","아파트_가격_1_억_세대_수","아파트_가격_2_억_세대_수","아파트_가격_3_억_세대_수","아파트_가격_4_억_세대_수","아파트_가격_5_억_세대_수","아파트_가격_6_억_이상_세대_수","아파트_평균_면적","아파트_평균_시가"
"2018","3","A","골목상권","2110544","망리단길","278","3507","1040","147","4","2","764","2752","650","412","122","","","50","155664628"
"2018","2","A","골목상권","2110544","망리단길","278","3507","1040","147","4","2","764","2752","650","412","122","","","50","155664628"
"2018","1","A","골목상권","2110544","망리단길","278","3507","1040","147","4","2","764","2752","650","412","122","","","50","155664628"
"2018","4","A","골목상권","2110543","중암중학교","17","216","60","2","","","120","120","36","2","","","","53","114903862"
"2018","3","A","골목상권","2110543","중암중학교","17","216","60","2","","","120","120","36","2","","","","53","114903862"
"2018","2","A","골목상권","2110543","중암중학교","17","216","60","2","","","120","120","36","2","","","","53","114903862"
"2018","1","A","골목상권","2110543","중암중학교","17","216","60","2","","","120","120","36","2","","","","53","114903862"
"2018","4","A","골목상권","2110542","마포구청역 7번","113","1583","482","115","2","","642","902","412","226","","","","49","139215606"
"2018","3","A","골목상권","2110542","마포구청역 7번","113","1583","482","115","2","","642","902","412","226","","","","49","139215606"
"2018","2","A","골목상권","2110542","마포구청역 7번","113","1583","482","115","2","","642","902","412","226","","","","49","139215606"
"2018","1","A","골목상권","2110542","마포구청역 7번","113","1583","482","115","2","","642","902","412","226","","","","49","139215606"
"2018","4","A","골목상권","2110541","동교초등학교","83","1330","549","8","","","288","862","573","164","","","","51","139821073"
"2018","3","A","골목상권","2110541","동교초등학교","83","1330","549","8","","","288","862","573","164","","","","51","139821073"
"2018","2","A","골목상권","2110541","동교초등학교","83","1330","549","8","","","288","862","573","164","","","","51","139821073"
"2018","1","A","골목상권","2110541","동교초등학교","83","1330","549","8","","","288","862","573","164","","","","51","139821073"
"2018","4","A","골목상권","2110540","망원나들목체육관","51","706","257","70","","","129","563","188","81","72","","","48","151384919"
"2018","3","A","골목상권","2110540","망원나들목체육관","51","706","257","70","","","129","563","188","81","72","","","48","151384919"
"2018","2","A","골목상권","2110540","망원나들목체육관","51","706","257","70","","","129","563","188","81","72","","","48","151384919"
"2018","1","A","골목상권","2110540","망원나들목체육관","51","706","257","70","","","129","563","188","81","72","","","48","151384919"
"2018","4","A","골목상권","2110539","미근동","1","108","","","","","60","48","","","","","","44","101268519"
"2018","3","A","골목상권","2110539","미근동","1","108","","","","","60","48","","","","","","44","101268519"
"2018","2","A","골목상권","2110539","미근동","1","108","","","","","60","48","","","","","","44","101268519"
"2018","1","A","골목상권","2110539","미근동","1","108","","","","","60","48","","","","","","44","101268519"
"2018","4","A","골목상권","2110538","충정로역 3번","1","2","16","","","","2","16","","","","","","67","150333333"
"2018","3","A","골목상권","2110538","충정로역 3번","1","2","16","","","","2","16","","","","","","67","150333333"
"2018","2","A","골목상권","2110538","충정로역 3번","1","2","16","","","","2","16","","","","","","67","150333333"
"2018","1","A","골목상권","2110538","충정로역 3번","1","2","16","","","","2","16","","","","","","67","150333333"
"2018","4","A","골목상권","2110537","충정로현대아파트","4","162","263","54","","","58","172","222","27","","","","64","188511512"
"2018","3","A","골목상권","2110537","충정로현대아파트","4","162","263","54","","","58","172","222","27","","","","64","188511512"
"2018","2","A","골목상권","2110537","충정로현대아파트","4","162","263","54","","","58","172","222","27","","","","64","188511512"
"2018","1","A","골목상권","2110537","충정로현대아파트","4","162","263","54","","","58","172","222","27","","","","64","188511512"
"2018","4","A","골목상권","2110536","돈의문센트레빌아파트입구","5","62","16","","","","12","62","4","","","","","49","130870058"
"2018","3","A","골목상권","2110536","돈의문센트레빌아파트입구","5","62","16","","","","12","62","4","","","","","49","130870058"
"2018","2","A","골목상권","2110536","돈의문센트레빌아파트입구","5","62","16","","","","12","62","4","","","","","49","130870058"
"2018","1","A","골목상권","2110536","돈의문센트레빌아파트입구","5","62","16","","","","12","62","4","","","","","49","130870058"
"2018","4","A","골목상권","2110535","영천시장입구","26","191","42","26","16","","89","130","18","38","","","","56","126782102"
"2018","3","A","골목상권","2110535","영천시장입구","26","191","42","26","16","","89","130","18","38","","","","56","126782102"
"2018","2","A","골목상권","2110535","영천시장입구","26","191","42","26","16","","89","130","18","38","","","","56","126782102"
"2018","1","A","골목상권","2110535","영천시장입구","26","191","42","26","16","","89","130","18","38","","","","56","126782102"
"2018","4","A","골목상권","2110534","경기대학교","29","222","135","43","6","8","12","284","92","16","2","6","2","71","202467678"
"2018","3","A","골목상권","2110534","경기대학교","29","222","135","43","6","8","12","284","92","16","2","6","2","71","202467678"
"2018","2","A","골목상권","2110534","경기대학교","29","222","135","43","6","8","12","284","92","16","2","6","2","71","202467678"
"2018","1","A","골목상권","2110534","경기대학교","29","222","135","43","6","8","12","284","92","16","2","6","2","71","202467678"
"2018","4","A","골목상권","2110533","충정로역 7번","5","40","6","","","","20","20","6","","","","","40","127450000"
"2018","3","A","골목상권","2110533","충정로역 7번","5","40","6","","","","20","20","6","","","","","40","127450000"
"2018","2","A","골목상권","2110533","충정로역 7번","5","40","6","","","","20","20","6","","","","","40","127450000"
"2018","1","A","골목상권","2110533","충정로역 7번","5","40","6","","","","20","20","6","","","","","40","127450000"
"2018","4","A","골목상권","2110532","아현역 2번","28","222","228","4","","","16","252","186","","","","","61","183073304"
"2018","3","A","골목상권","2110532","아현역 2번","28","222","228","4","","","16","252","186","","","","","61","183073304"
"2018","2","A","골목상권","2110532","아현역 2번","28","222","228","4","","","16","252","186","","","","","61","183073304"
"2018","1","A","골목상권","2110532","아현역 2번","28","222","228","4","","","16","252","186","","","","","61","183073304"
"2018","4","A","골목상권","2110531","홍지문","2","8","46","","","","20","34","","","","","","75","102687500"
"2018","3","A","골목상권","2110531","홍지문","2","8","46","","","","20","34","","","","","","75","102687500"
"2018","2","A","골목상권","2110531","홍지문","2","8","46","","","","20","34","","","","","","75","102687500"
"2018","1","A","골목상권","2110531","홍지문","2","8","46","","","","20","34","","","","","","75","102687500"
"2018","4","A","골목상권","2110529","홍제3동주민센터","73","768","184","16","2","","429","537","4","","","","","54","107816869"
"2018","3","A","골목상권","2110529","홍제3동주민센터","73","768","184","16","2","","429","537","4","","","","","54","107816869"
"2018","2","A","골목상권","2110529","홍제3동주민센터","73","768","184","16","2","","429","537","4","","","","","54","107816869"
"2018","1","A","골목상권","2110529","홍제3동주민센터","73","768","184","16","2","","429","537","4","","","","","54","107816869"
"2018","4","A","골목상권","2110528","서울여자간호대학교","23","258","77","2","","","96","241","","","","","","55","119540705"
"2018","3","A","골목상권","2110528","서울여자간호대학교","23","258","77","2","","","96","241","","","","","","55","119540705"
"2018","2","A","골목상권","2110528","서울여자간호대학교","23","258","77","2","","","96","241","","","","","","55","119540705"
"2018","1","A","골목상권","2110528","서울여자간호대학교","23","258","77","2","","","96","241","","","","","","55","119540705"
"2018","4","A","골목상권","2110527","홍제역 2번","43","568","150","6","","","225","446","49","4","","","","55","126755281"
"2018","3","A","골목상권","2110527","홍제역 2번","43","568","150","6","","","225","446","49","4","","","","55","126755281"
"2018","2","A","골목상권","2110527","홍제역 2번","43","568","150","6","","","225","446","49","4","","","","55","126755281"
"2018","1","A","골목상권","2110527","홍제역 2번","43","568","150","6","","","225","446","49","4","","","","55","126755281"
"2018","4","A","골목상권","2110526","봉원사","19","414","30","12","4","","316","120","22","2","","","","41","95637212"
"2018","3","A","골목상권","2110526","봉원사","19","414","30","12","4","","316","120","22","2","","","","41","95637212"
"2018","2","A","골목상권","2110526","봉원사","19","414","30","12","4","","316","120","22","2","","","","41","95637212"
"2018","1","A","골목상권","2110526","봉원사","19","414","30","12","4","","316","120","22","2","","","","41","95637212"
"2018","4","A","골목상권","2110525","홍은종합사회복지관","4","58","2","","","","38","22","","","","","","52","81786111"
"2018","3","A","골목상권","2110525","홍은종합사회복지관","4","58","2","","","","38","22","","","","","","52","81786111"
"2018","2","A","골목상권","2110525","홍은종합사회복지관","4","58","2","","","","38","22","","","","","","52","81786111"
"2018","1","A","골목상권","2110525","홍은종합사회복지관","4","58","2","","","","38","22","","","","","","52","81786111"
"2018","4","A","골목상권","2110524","연희세브란스병원","3","54","2","","2","2","40","14","4","2","","","","46","106586835"
"2018","3","A","골목상권","2110524","연희세브란스병원","3","54","2","","2","2","40","14","4","2","","","","46","106586835"
"2018","2","A","골목상권","2110524","연희세브란스병원","3","54","2","","2","2","40","14","4","2","","","","46","106586835"
